# h_obs,0.000000e+00,2.074175e-01,2.074171e-01,2.074166e-01,2.074160e-01,2.074155e-01,2.074149e-01,2.074143e-01,2.074137e-01,2.074130e-01,2.074124e-01,2.074117e-01,2.074110e-01,2.074104e-01,2.074097e-01,2.074091e-01,2.074084e-01,2.074077e-01,2.074070e-01,2.074063e-01,2.074056e-01,2.074048e-01,2.074040e-01,2.074032e-01,2.074023e-01,2.074013e-01,2.074002e-01,2.073990e-01,2.073976e-01,2.073960e-01,2.073941e-01,2.073917e-01,2.073887e-01,2.073853e-01,2.073811e-01,2.073757e-01,2.073684e-01,2.073574e-01,2.073360e-01,2.072714e-01,2.070753e-01,2.068352e-01,2.066293e-01,2.064101e-01,2.061117e-01,2.056269e-01,2.048559e-01,2.040413e-01,2.034906e-01,2.031407e-01,2.028841e-01,2.026587e-01,2.024179e-01,2.021355e-01,2.017964e-01,2.013305e-01,2.006528e-01,1.998753e-01,1.992386e-01,1.987520e-01,1.983151e-01,1.978323e-01,1.972251e-01,1.965138e-01,1.958705e-01,1.953936e-01,1.950456e-01,1.947694e-01,1.945254e-01,1.942846e-01,1.940205e-01,1.937013e-01,1.932905e-01,1.927617e-01,1.921554e-01,1.915942e-01,1.911484e-01,1.907992e-01,1.905047e-01,1.902292e-01,1.899425e-01,1.896143e-01,1.892138e-01,1.887258e-01,1.881882e-01,1.876869e-01,1.872769e-01,1.869545e-01,1.866934e-01,1.864691e-01,1.862627e-01,1.860592e-01,1.858444e-01,1.856030e-01,1.853170e-01,1.849686e-01,1.845508e-01,1.840873e-01,1.836346e-01,1.832415e-01,1.829191e-01,1.826541e-01,1.824279e-01,1.822247e-01,1.820312e-01,1.818362e-01,1.816286e-01,1.813964e-01,1.811265e-01,1.808073e-01,1.804364e-01,1.800312e-01,1.796294e-01,1.792674e-01,1.789604e-01,1.787043e-01,1.784874e-01,1.782980e-01,1.781261e-01,1.779634e-01,1.778029e-01,1.776380e-01,1.774620e-01,1.772672e-01,1.770454e-01,1.767881e-01,1.764905e-01,1.761558e-01,1.758007e-01,1.754518e-01,1.751333e-01,1.748562e-01,1.746193e-01,1.744157e-01,1.742371e-01,1.740762e-01,1.739266e-01,1.737830e-01,1.736407e-01,1.734952e-01,1.733418e-01,1.731756e-01,1.729912e-01,1.727826e-01,1.725452e-01,1.722770e-01,1.719819e-01,1.716722e-01,1.713658e-01,1.710797e-01,1.708237e-01,1.705996e-01,1.704044e-01,1.702328e-01,1.700794e-01,1.699395e-01,1.698089e-01,1.696839e-01,1.695616e-01,1.694388e-01,1.693128e-01,1.691806e-01,1.690388e-01,1.688840e-01,1.687124e-01,1.685203e-01,1.683053e-01,1.680671e-01,1.678091e-01,1.675400e-01,1.672714e-01,1.670153e-01,1.667801e-01,1.665691e-01,1.663818e-01,1.662156e-01,1.660670e-01,1.659323e-01,1.658083e-01,1.656923e-01,1.655816e-01,1.654743e-01,1.653682e-01,1.652614e-01,1.651521e-01,1.650383e-01,1.649178e-01,1.647885e-01,1.646478e-01,1.644933e-01,1.643227e-01,1.641346e-01,1.639287e-01,1.637074e-01,1.634754e-01,1.632401e-01,1.630098e-01,1.627917e-01,1.625902e-01,1.624073e-01
# sigma2_obs,0.000000e+00,2.455279e-21,1.097743e-20,2.773427e-20,5.564076e-20,9.864428e-20,1.621314e-19,2.534864e-19,3.826779e-19,5.615059e-19,7.969328e-19,1.085993e-18,1.427653e-18,1.824153e-18,2.280335e-18,2.805609e-18,3.417787e-18,4.147049e-18,5.038250e-18,6.154536e-18,7.589254e-18,9.474325e-18,1.200913e-17,1.550053e-17,2.043482e-17,2.763081e-17,3.853253e-17,5.584890e-17,8.510545e-17,1.388063e-16,2.493508e-16,5.121382e-16,1.164287e-15,2.585035e-15,5.984284e-15,1.570423e-14,4.959249e-14,2.134433e-13,1.656434e-12,2.697057e-11,1.348735e-10,9.873006e-11,8.706264e-11,1.438904e-10,3.806548e-10,1.238493e-09,2.548064e-09,1.585793e-09,5.703112e-10,2.432386e-10,1.471821e-10,1.334882e-10,1.807056e-10,2.590391e-10,4.437086e-10,1.009464e-09,1.934790e-09,1.689883e-09,8.961886e-10,5.615066e-10,5.480778e-10,8.016606e-10,1.301609e-09,1.409845e-09,8.499640e-10,4.129554e-10,2.211158e-10,1.456535e-10,1.215387e-10,1.290458e-10,1.727821e-10,2.782328e-10,4.834646e-10,7.566541e-10,7.999783e-10,5.381857e-10,3.029630e-10,1.837477e-10,1.347819e-10,1.242516e-10,1.437358e-10,2.006327e-10,3.059736e-10,4.237641e-10,4.320037e-10,3.104005e-10,1.856433e-10,1.104863e-10,7.198800e-11,5.335168e-11,4.560843e-11,4.516887e-11,5.172127e-11,6.764679e-11,9.744404e-11,1.437997e-10,1.942114e-10,2.097094e-10,1.712841e-10,1.155635e-10,7.387849e-11,4.927332e-11,3.595076e-11,2.931762e-11,2.692922e-11,2.788087e-11,3.237785e-11,4.152254e-11,5.693823e-11,7.873211e-11,1.007813e-10,1.088756e-10,9.508614e-11,7.019342e-11,4.797617e-11,3.283832e-11,2.359813e-11,1.823023e-11,1.529605e-11,1.399786e-11,1.397771e-11,1.519761e-11,1.790028e-11,2.261211e-11,3.005791e-11,4.070338e-11,5.354635e-11,6.441866e-11,6.701061e-11,5.921326e-11,4.604985e-11,3.355128e-11,2.424634e-11,1.806166e-11,1.417576e-11,1.185218e-11,1.060651e-11,1.017069e-11,1.043840e-11,1.143346e-11,1.330377e-11,1.632850e-11,2.090381e-11,2.742100e-11,3.589916e-11,4.528088e-11,5.280079e-11,5.493234e-11,5.039746e-11,4.159927e-11,3.216163e-11,2.428735e-11,1.850926e-11,1.454340e-11,1.191350e-11,1.025472e-11,9.301475e-12,8.895224e-12,8.960740e-12,9.489942e-12,1.053701e-11,1.222156e-11,1.473587e-11,1.834230e-11,2.333007e-11,2.988052e-11,3.778187e-11,4.605971e-11,5.261260e-11,5.503201e-11,5.224177e-11,4.545795e-11,3.715257e-11,2.936563e-11,2.303925e-11,1.829723e-11,1.490468e-11,1.255441e-11,1.098490e-11,1.000592e-11,9.493521e-12,9.377592e-12,9.632283e-12,1.027070e-11,1.134410e-11,1.294579e-11,1.521585e-11,1.834309e-11,2.255226e-11,2.805534e-11,3.493975e-11,4.297122e-11,5.133488e-11,5.849851e-11,6.255434e-11,6.216681e-11,5.746878e-11,4.998186e-11,4.163626e-11,3.387190e-11
iter,rho_melt1_surf,rho_melt1_deep,kappa_surface,kappa_deep,y_trans,width,h_pred_t0,h_pred_t1,h_pred_t2,h_pred_t3,h_pred_t4,h_pred_t5,h_pred_t6,h_pred_t7,h_pred_t8,h_pred_t9,h_pred_t10,h_pred_t11,h_pred_t12,h_pred_t13,h_pred_t14,h_pred_t15,h_pred_t16,h_pred_t17,h_pred_t18,h_pred_t19,h_pred_t20,h_pred_t21,h_pred_t22,h_pred_t23,h_pred_t24,h_pred_t25,h_pred_t26,h_pred_t27,h_pred_t28,h_pred_t29,h_pred_t30,h_pred_t31,h_pred_t32,h_pred_t33,h_pred_t34,h_pred_t35,h_pred_t36,h_pred_t37,h_pred_t38,h_pred_t39,h_pred_t40,h_pred_t41,h_pred_t42,h_pred_t43,h_pred_t44,h_pred_t45,h_pred_t46,h_pred_t47,h_pred_t48,h_pred_t49,h_pred_t50,h_pred_t51,h_pred_t52,h_pred_t53,h_pred_t54,h_pred_t55,h_pred_t56,h_pred_t57,h_pred_t58,h_pred_t59,h_pred_t60,h_pred_t61,h_pred_t62,h_pred_t63,h_pred_t64,h_pred_t65,h_pred_t66,h_pred_t67,h_pred_t68,h_pred_t69,h_pred_t70,h_pred_t71,h_pred_t72,h_pred_t73,h_pred_t74,h_pred_t75,h_pred_t76,h_pred_t77,h_pred_t78,h_pred_t79,h_pred_t80,h_pred_t81,h_pred_t82,h_pred_t83,h_pred_t84,h_pred_t85,h_pred_t86,h_pred_t87,h_pred_t88,h_pred_t89,h_pred_t90,h_pred_t91,h_pred_t92,h_pred_t93,h_pred_t94,h_pred_t95,h_pred_t96,h_pred_t97,h_pred_t98,h_pred_t99,h_pred_t100,h_pred_t101,h_pred_t102,h_pred_t103,h_pred_t104,h_pred_t105,h_pred_t106,h_pred_t107,h_pred_t108,h_pred_t109,h_pred_t110,h_pred_t111,h_pred_t112,h_pred_t113,h_pred_t114,h_pred_t115,h_pred_t116,h_pred_t117,h_pred_t118,h_pred_t119,h_pred_t120,h_pred_t121,h_pred_t122,h_pred_t123,h_pred_t124,h_pred_t125,h_pred_t126,h_pred_t127,h_pred_t128,h_pred_t129,h_pred_t130,h_pred_t131,h_pred_t132,h_pred_t133,h_pred_t134,h_pred_t135,h_pred_t136,h_pred_t137,h_pred_t138,h_pred_t139,h_pred_t140,h_pred_t141,h_pred_t142,h_pred_t143,h_pred_t144,h_pred_t145,h_pred_t146,h_pred_t147,h_pred_t148,h_pred_t149,h_pred_t150,h_pred_t151,h_pred_t152,h_pred_t153,h_pred_t154,h_pred_t155,h_pred_t156,h_pred_t157,h_pred_t158,h_pred_t159,h_pred_t160,h_pred_t161,h_pred_t162,h_pred_t163,h_pred_t164,h_pred_t165,h_pred_t166,h_pred_t167,h_pred_t168,h_pred_t169,h_pred_t170,h_pred_t171,h_pred_t172,h_pred_t173,h_pred_t174,h_pred_t175,h_pred_t176,h_pred_t177,h_pred_t178,h_pred_t179,h_pred_t180,h_pred_t181,h_pred_t182,h_pred_t183,h_pred_t184,h_pred_t185,h_pred_t186,h_pred_t187,h_pred_t188,h_pred_t189,h_pred_t190,h_pred_t191,h_pred_t192,h_pred_t193,h_pred_t194,h_pred_t195,h_pred_t196,h_pred_t197,h_pred_t198,h_pred_t199,var_pred_t0,var_pred_t1,var_pred_t2,var_pred_t3,var_pred_t4,var_pred_t5,var_pred_t6,var_pred_t7,var_pred_t8,var_pred_t9,var_pred_t10,var_pred_t11,var_pred_t12,var_pred_t13,var_pred_t14,var_pred_t15,var_pred_t16,var_pred_t17,var_pred_t18,var_pred_t19,var_pred_t20,var_pred_t21,var_pred_t22,var_pred_t23,var_pred_t24,var_pred_t25,var_pred_t26,var_pred_t27,var_pred_t28,var_pred_t29,var_pred_t30,var_pred_t31,var_pred_t32,var_pred_t33,var_pred_t34,var_pred_t35,var_pred_t36,var_pred_t37,var_pred_t38,var_pred_t39,var_pred_t40,var_pred_t41,var_pred_t42,var_pred_t43,var_pred_t44,var_pred_t45,var_pred_t46,var_pred_t47,var_pred_t48,var_pred_t49,var_pred_t50,var_pred_t51,var_pred_t52,var_pred_t53,var_pred_t54,var_pred_t55,var_pred_t56,var_pred_t57,var_pred_t58,var_pred_t59,var_pred_t60,var_pred_t61,var_pred_t62,var_pred_t63,var_pred_t64,var_pred_t65,var_pred_t66,var_pred_t67,var_pred_t68,var_pred_t69,var_pred_t70,var_pred_t71,var_pred_t72,var_pred_t73,var_pred_t74,var_pred_t75,var_pred_t76,var_pred_t77,var_pred_t78,var_pred_t79,var_pred_t80,var_pred_t81,var_pred_t82,var_pred_t83,var_pred_t84,var_pred_t85,var_pred_t86,var_pred_t87,var_pred_t88,var_pred_t89,var_pred_t90,var_pred_t91,var_pred_t92,var_pred_t93,var_pred_t94,var_pred_t95,var_pred_t96,var_pred_t97,var_pred_t98,var_pred_t99,var_pred_t100,var_pred_t101,var_pred_t102,var_pred_t103,var_pred_t104,var_pred_t105,var_pred_t106,var_pred_t107,var_pred_t108,var_pred_t109,var_pred_t110,var_pred_t111,var_pred_t112,var_pred_t113,var_pred_t114,var_pred_t115,var_pred_t116,var_pred_t117,var_pred_t118,var_pred_t119,var_pred_t120,var_pred_t121,var_pred_t122,var_pred_t123,var_pred_t124,var_pred_t125,var_pred_t126,var_pred_t127,var_pred_t128,var_pred_t129,var_pred_t130,var_pred_t131,var_pred_t132,var_pred_t133,var_pred_t134,var_pred_t135,var_pred_t136,var_pred_t137,var_pred_t138,var_pred_t139,var_pred_t140,var_pred_t141,var_pred_t142,var_pred_t143,var_pred_t144,var_pred_t145,var_pred_t146,var_pred_t147,var_pred_t148,var_pred_t149,var_pred_t150,var_pred_t151,var_pred_t152,var_pred_t153,var_pred_t154,var_pred_t155,var_pred_t156,var_pred_t157,var_pred_t158,var_pred_t159,var_pred_t160,var_pred_t161,var_pred_t162,var_pred_t163,var_pred_t164,var_pred_t165,var_pred_t166,var_pred_t167,var_pred_t168,var_pred_t169,var_pred_t170,var_pred_t171,var_pred_t172,var_pred_t173,var_pred_t174,var_pred_t175,var_pred_t176,var_pred_t177,var_pred_t178,var_pred_t179,var_pred_t180,var_pred_t181,var_pred_t182,var_pred_t183,var_pred_t184,var_pred_t185,var_pred_t186,var_pred_t187,var_pred_t188,var_pred_t189,var_pred_t190,var_pred_t191,var_pred_t192,var_pred_t193,var_pred_t194,var_pred_t195,var_pred_t196,var_pred_t197,var_pred_t198,var_pred_t199
1,3.000000e+08,3.000000e+08,1.800000e+02,1.500000e+02,1.995000e-01,2.100000e-03,0.000000e+00,2.074175e-01,2.074171e-01,2.074166e-01,2.074160e-01,2.074155e-01,2.074149e-01,2.074143e-01,2.074137e-01,2.074130e-01,2.074124e-01,2.074117e-01,2.074110e-01,2.074104e-01,2.074097e-01,2.074091e-01,2.074084e-01,2.074077e-01,2.074070e-01,2.074063e-01,2.074056e-01,2.074048e-01,2.074040e-01,2.074032e-01,2.074023e-01,2.074013e-01,2.074002e-01,2.073990e-01,2.073976e-01,2.073960e-01,2.073941e-01,2.073917e-01,2.073887e-01,2.073853e-01,2.073811e-01,2.073757e-01,2.073684e-01,2.073574e-01,2.073360e-01,2.072714e-01,2.070750e-01,2.068349e-01,2.066291e-01,2.064100e-01,2.061117e-01,2.056268e-01,2.048550e-01,2.040400e-01,2.034898e-01,2.031403e-01,2.028838e-01,2.026586e-01,2.024178e-01,2.021354e-01,2.017965e-01,2.013306e-01,2.006526e-01,1.998747e-01,1.992381e-01,1.987518e-01,1.983152e-01,1.978326e-01,1.972255e-01,1.965139e-01,1.958704e-01,1.953936e-01,1.950456e-01,1.947695e-01,1.945255e-01,1.942848e-01,1.940208e-01,1.937017e-01,1.932911e-01,1.927624e-01,1.921560e-01,1.915946e-01,1.911487e-01,1.907994e-01,1.905049e-01,1.902295e-01,1.899429e-01,1.896148e-01,1.892144e-01,1.887265e-01,1.881889e-01,1.876874e-01,1.872773e-01,1.869548e-01,1.866936e-01,1.864693e-01,1.862630e-01,1.860595e-01,1.858447e-01,1.856034e-01,1.853174e-01,1.849691e-01,1.845515e-01,1.840880e-01,1.836351e-01,1.832419e-01,1.829194e-01,1.826543e-01,1.824282e-01,1.822249e-01,1.820314e-01,1.818364e-01,1.816288e-01,1.813967e-01,1.811268e-01,1.808077e-01,1.804369e-01,1.800316e-01,1.796298e-01,1.792678e-01,1.789607e-01,1.787045e-01,1.784877e-01,1.782982e-01,1.781263e-01,1.779635e-01,1.778031e-01,1.776382e-01,1.774622e-01,1.772675e-01,1.770456e-01,1.767885e-01,1.764909e-01,1.761562e-01,1.758011e-01,1.754522e-01,1.751337e-01,1.748565e-01,1.746195e-01,1.744159e-01,1.742373e-01,1.740764e-01,1.739267e-01,1.737831e-01,1.736408e-01,1.734953e-01,1.733420e-01,1.731759e-01,1.729914e-01,1.727829e-01,1.725455e-01,1.722773e-01,1.719823e-01,1.716726e-01,1.713662e-01,1.710800e-01,1.708240e-01,1.705999e-01,1.704046e-01,1.702330e-01,1.700796e-01,1.699397e-01,1.698090e-01,1.696841e-01,1.695617e-01,1.694390e-01,1.693130e-01,1.691807e-01,1.690390e-01,1.688842e-01,1.687126e-01,1.685206e-01,1.683057e-01,1.680674e-01,1.678095e-01,1.675403e-01,1.672718e-01,1.670157e-01,1.667804e-01,1.665693e-01,1.663821e-01,1.662158e-01,1.660671e-01,1.659324e-01,1.658085e-01,1.656924e-01,1.655818e-01,1.654744e-01,1.653683e-01,1.652615e-01,1.651522e-01,1.650384e-01,1.649180e-01,1.647886e-01,1.646480e-01,1.644935e-01,1.643230e-01,1.641348e-01,1.639290e-01,1.637077e-01,1.634757e-01,1.632404e-01,1.630101e-01,1.627919e-01,1.625905e-01,1.624075e-01,0.000000e+00,7.439831e-22,3.297584e-21,8.259641e-21,1.642922e-20,2.888107e-20,4.707297e-20,7.299349e-20,1.093145e-19,1.591782e-19,2.244007e-19,3.041661e-19,3.983239e-19,5.076569e-19,6.339124e-19,7.798502e-19,9.504939e-19,1.154206e-18,1.403094e-18,1.714503e-18,2.112903e-18,2.633764e-18,3.330351e-18,4.284609e-18,5.626075e-18,7.574157e-18,1.051630e-17,1.517995e-17,2.305290e-17,3.751042e-17,6.732261e-17,1.383806e-16,3.151003e-16,7.002776e-16,1.622649e-15,4.265007e-15,1.349859e-14,5.821507e-14,4.518351e-13,7.375863e-12,3.722158e-11,2.689847e-11,2.327426e-11,3.781618e-11,9.917991e-11,3.219726e-10,6.650155e-10,4.129790e-10,1.472833e-10,6.186336e-11,3.653362e-11,3.221836e-11,4.291859e-11,6.015409e-11,9.970787e-11,2.223843e-10,4.246364e-10,3.695238e-10,1.930583e-10,1.173715e-10,1.098644e-10,1.546205e-10,2.457137e-10,2.650405e-10,1.605416e-10,7.874743e-11,4.258681e-11,2.834865e-11,2.384716e-11,2.541046e-11,3.394948e-11,5.433593e-11,9.386265e-11,1.466633e-10,1.561165e-10,1.071072e-10,6.253506e-11,4.010381e-11,3.161153e-11,3.151791e-11,3.916166e-11,5.772171e-11,9.122748e-11,1.292602e-10,1.340614e-10,9.822286e-11,6.055493e-11,3.780636e-11,2.637850e-11,2.134014e-11,2.017248e-11,2.215593e-11,2.790828e-11,3.948040e-11,6.029541e-11,9.280595e-11,1.290476e-10,1.421057e-10,1.180046e-10,8.133322e-11,5.374255e-11,3.765561e-11,2.939566e-11,2.603116e-11,2.618758e-11,2.970555e-11,3.748393e-11,5.153338e-11,7.456296e-11,1.071988e-10,1.409146e-10,1.547844e-10,1.365785e-10,1.016893e-10,7.029810e-11,4.899101e-11,3.617633e-11,2.901041e-11,2.551048e-11,2.463218e-11,2.603257e-11,2.992958e-11,3.711006e-11,4.900294e-11,6.753272e-11,9.405039e-11,1.263087e-10,1.540804e-10,1.615662e-10,1.432481e-10,1.115025e-10,8.126940e-11,5.882776e-11,4.401584e-11,3.482788e-11,2.947581e-11,2.679987e-11,2.618305e-11,2.742183e-11,3.065849e-11,3.638040e-11,4.545467e-11,5.909618e-11,7.851367e-11,1.038130e-10,1.318742e-10,1.544302e-10,1.609036e-10,1.474629e-10,1.213200e-10,9.331760e-11,7.001584e-11,5.296883e-11,4.130179e-11,3.362776e-11,2.876867e-11,2.595966e-11,2.472548e-11,2.483589e-11,2.625613e-11,2.913038e-11,3.378913e-11,4.076919e-11,5.080581e-11,6.471010e-11,8.298800e-11,1.050378e-10,1.279658e-10,1.460705e-10,1.525467e-10,1.444279e-10,1.251860e-10,1.017790e-10,7.991104e-11,6.218765e-11,4.892140e-11,3.942803e-11,3.282922e-11,2.837941e-11,2.553483e-11,2.393632e-11,2.337258e-11,2.375085e-11,2.507968e-11,2.746358e-11,3.110998e-11,3.633856e-11,4.358466e-11,5.336736e-11,6.617282e-11,8.218988e-11,1.008499e-10,1.202259e-10,1.367221e-10,1.458863e-10,1.446321e-10,1.333226e-10,1.155576e-10,9.586462e-11,7.759890e-11
2,3.000000e+08,3.000000e+08,1.800000e+02,1.500000e+02,1.995000e-01,2.100000e-03,0.000000e+00,2.074175e-01,2.074171e-01,2.074166e-01,2.074160e-01,2.074155e-01,2.074149e-01,2.074143e-01,2.074137e-01,2.074130e-01,2.074124e-01,2.074117e-01,2.074110e-01,2.074104e-01,2.074097e-01,2.074091e-01,2.074084e-01,2.074077e-01,2.074070e-01,2.074063e-01,2.074056e-01,2.074048e-01,2.074040e-01,2.074032e-01,2.074023e-01,2.074013e-01,2.074002e-01,2.073990e-01,2.073976e-01,2.073960e-01,2.073941e-01,2.073917e-01,2.073887e-01,2.073853e-01,2.073811e-01,2.073757e-01,2.073684e-01,2.073574e-01,2.073360e-01,2.072714e-01,2.070750e-01,2.068349e-01,2.066291e-01,2.064100e-01,2.061117e-01,2.056268e-01,2.048550e-01,2.040400e-01,2.034898e-01,2.031403e-01,2.028838e-01,2.026586e-01,2.024178e-01,2.021354e-01,2.017965e-01,2.013306e-01,2.006526e-01,1.998747e-01,1.992381e-01,1.987518e-01,1.983152e-01,1.978326e-01,1.972255e-01,1.965139e-01,1.958704e-01,1.953936e-01,1.950456e-01,1.947695e-01,1.945255e-01,1.942848e-01,1.940208e-01,1.937017e-01,1.932911e-01,1.927624e-01,1.921560e-01,1.915946e-01,1.911487e-01,1.907994e-01,1.905049e-01,1.902295e-01,1.899429e-01,1.896148e-01,1.892144e-01,1.887265e-01,1.881889e-01,1.876874e-01,1.872773e-01,1.869548e-01,1.866936e-01,1.864693e-01,1.862630e-01,1.860595e-01,1.858447e-01,1.856034e-01,1.853174e-01,1.849691e-01,1.845515e-01,1.840880e-01,1.836351e-01,1.832419e-01,1.829194e-01,1.826543e-01,1.824282e-01,1.822249e-01,1.820314e-01,1.818364e-01,1.816288e-01,1.813967e-01,1.811268e-01,1.808077e-01,1.804369e-01,1.800316e-01,1.796298e-01,1.792678e-01,1.789607e-01,1.787045e-01,1.784877e-01,1.782982e-01,1.781263e-01,1.779635e-01,1.778031e-01,1.776382e-01,1.774622e-01,1.772675e-01,1.770456e-01,1.767885e-01,1.764909e-01,1.761562e-01,1.758011e-01,1.754522e-01,1.751337e-01,1.748565e-01,1.746195e-01,1.744159e-01,1.742373e-01,1.740764e-01,1.739267e-01,1.737831e-01,1.736408e-01,1.734953e-01,1.733420e-01,1.731759e-01,1.729914e-01,1.727829e-01,1.725455e-01,1.722773e-01,1.719823e-01,1.716726e-01,1.713662e-01,1.710800e-01,1.708240e-01,1.705999e-01,1.704046e-01,1.702330e-01,1.700796e-01,1.699397e-01,1.698090e-01,1.696841e-01,1.695617e-01,1.694390e-01,1.693130e-01,1.691807e-01,1.690390e-01,1.688842e-01,1.687126e-01,1.685206e-01,1.683057e-01,1.680674e-01,1.678095e-01,1.675403e-01,1.672718e-01,1.670157e-01,1.667804e-01,1.665693e-01,1.663821e-01,1.662158e-01,1.660671e-01,1.659324e-01,1.658085e-01,1.656924e-01,1.655818e-01,1.654744e-01,1.653683e-01,1.652615e-01,1.651522e-01,1.650384e-01,1.649180e-01,1.647886e-01,1.646480e-01,1.644935e-01,1.643230e-01,1.641348e-01,1.639290e-01,1.637077e-01,1.634757e-01,1.632404e-01,1.630101e-01,1.627919e-01,1.625905e-01,1.624075e-01,0.000000e+00,7.439934e-22,3.297621e-21,8.259707e-21,1.642929e-20,2.888120e-20,4.707311e-20,7.299357e-20,1.093145e-19,1.591783e-19,2.244010e-19,3.041663e-19,3.983241e-19,5.076573e-19,6.339129e-19,7.798508e-19,9.504944e-19,1.154207e-18,1.403095e-18,1.714504e-18,2.112904e-18,2.633764e-18,3.330352e-18,4.284610e-18,5.626077e-18,7.574160e-18,1.051630e-17,1.517996e-17,2.305292e-17,3.751048e-17,6.732272e-17,1.383808e-16,3.151008e-16,7.002783e-16,1.622651e-15,4.265016e-15,1.349863e-14,5.821527e-14,4.518369e-13,7.375902e-12,3.722177e-11,2.689857e-11,2.327423e-11,3.781603e-11,9.917934e-11,3.219704e-10,6.650118e-10,4.129772e-10,1.472827e-10,6.186320e-11,3.653356e-11,3.221836e-11,4.291861e-11,6.015417e-11,9.970818e-11,2.223852e-10,4.246383e-10,3.695253e-10,1.930591e-10,1.173719e-10,1.098647e-10,1.546205e-10,2.457133e-10,2.650403e-10,1.605414e-10,7.874740e-11,4.258681e-11,2.834867e-11,2.384720e-11,2.541053e-11,3.394964e-11,5.433617e-11,9.386300e-11,1.466638e-10,1.561170e-10,1.071075e-10,6.253516e-11,4.010386e-11,3.161153e-11,3.151786e-11,3.916156e-11,5.772155e-11,9.122719e-11,1.292597e-10,1.340609e-10,9.822254e-11,6.055478e-11,3.780631e-11,2.637849e-11,2.134015e-11,2.017251e-11,2.215599e-11,2.790838e-11,3.948056e-11,6.029568e-11,9.280634e-11,1.290482e-10,1.421063e-10,1.180051e-10,8.133357e-11,5.374277e-11,3.765576e-11,2.939575e-11,2.603122e-11,2.618761e-11,2.970556e-11,3.748392e-11,5.153333e-11,7.456285e-11,1.071987e-10,1.409143e-10,1.547842e-10,1.365783e-10,1.016891e-10,7.029798e-11,4.899095e-11,3.617628e-11,2.901039e-11,2.551047e-11,2.463218e-11,2.603257e-11,2.992959e-11,3.711007e-11,4.900297e-11,6.753276e-11,9.405044e-11,1.263088e-10,1.540805e-10,1.615664e-10,1.432483e-10,1.115026e-10,8.126949e-11,5.882783e-11,4.401589e-11,3.482792e-11,2.947585e-11,2.679991e-11,2.618310e-11,2.742189e-11,3.065856e-11,3.638048e-11,4.545477e-11,5.909630e-11,7.851383e-11,1.038132e-10,1.318745e-10,1.544305e-10,1.609039e-10,1.474633e-10,1.213202e-10,9.331778e-11,7.001598e-11,5.296892e-11,4.130186e-11,3.362781e-11,2.876871e-11,2.595970e-11,2.472551e-11,2.483592e-11,2.625616e-11,2.913041e-11,3.378916e-11,4.076922e-11,5.080585e-11,6.471014e-11,8.298803e-11,1.050379e-10,1.279659e-10,1.460706e-10,1.525468e-10,1.444280e-10,1.251861e-10,1.017791e-10,7.991107e-11,6.218768e-11,4.892142e-11,3.942804e-11,3.282923e-11,2.837943e-11,2.553484e-11,2.393632e-11,2.337258e-11,2.375085e-11,2.507968e-11,2.746357e-11,3.110997e-11,3.633855e-11,4.358464e-11,5.336733e-11,6.617278e-11,8.218983e-11,1.008498e-10,1.202258e-10,1.367220e-10,1.458862e-10,1.446320e-10,1.333225e-10,1.155576e-10,9.586457e-11,7.759887e-11
